Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition,Age_Group,Attrition_Status,Satisfaction_level,Wlb_Label
56,Female,Divorced,IT,Executive,3,"? 18,172.00",41,18,4,6,2,5,1,44,No,1,31,10,2,3,1,49,4,No,50-59,0,Very High,Average
56,Male,Single,Marketing,Analyst,5,"? 7,486.00",18,18,11,7,2,3,4,83,Yes,5,54,10,2,4,3,2,4,No,50-59,0,Medium,Average
31,Male,Divorced,HR,Assistant,5,"? 17,295.00",81,20,6,8,2,3,3,66,Yes,5,49,1,4,3,3,7,2,No,30-39,0,Medium,Average
56,Male,Divorced,Finance,Assistant,1,"? 16,737.00",78,23,3,2,3,5,1,16,Yes,6,56,7,3,2,3,42,1,Yes,50-59,1,Very High,Good
47,Male,Divorced,Marketing,Analyst,4,"? 13,853.00",56,8,12,1,2,1,4,90,Yes,5,36,13,2,2,4,25,1,No,40-49,0,Very Low,Average
34,Female,Married,Marketing,Analyst,1,"? 13,158.00",43,21,14,6,3,1,4,81,Yes,6,51,13,3,3,1,49,3,No,30-39,0,Very Low,Good
25,Male,Married,Finance,Executive,3,"? 19,097.00",94,10,1,1,3,2,2,73,No,7,55,10,3,2,2,13,2,No,20-29,0,Low,Good
39,Male,Divorced,Finance,Assistant,2,"? 7,183.00",49,17,6,2,4,2,2,19,No,4,46,3,1,3,2,28,2,Yes,30-39,1,Low,Excellent
33,Male,Divorced,Sales,Assistant,3,"? 8,911.00",33,9,10,5,2,2,4,22,Yes,9,42,15,4,2,4,22,3,No,30-39,0,Low,Average
21,Male,Single,Marketing,Executive,4,"? 16,964.00",93,13,11,8,2,2,2,63,No,8,46,6,4,3,2,24,3,Yes,20-29,1,Low,Average
28,Female,Divorced,Finance,Assistant,3,"? 15,912.00",83,8,10,8,2,1,2,7,Yes,8,50,0,4,1,1,1,2,No,20-29,0,Very Low,Average
56,Male,Single,HR,Assistant,4,"? 8,208.00",45,17,2,9,4,4,1,64,No,9,34,5,2,3,2,49,1,No,50-59,0,High,Excellent
39,Male,Married,IT,Assistant,2,"? 11,178.00",57,16,13,1,3,3,4,59,No,3,45,19,3,4,4,46,3,No,30-39,0,Medium,Good
45,Female,Divorced,Sales,Manager,2,"? 14,116.00",87,25,7,0,3,2,4,6,Yes,9,49,7,3,3,2,43,3,No,40-49,0,Low,Good
48,Male,Single,Finance,Analyst,5,"? 6,892.00",91,16,13,5,4,4,4,3,No,2,54,6,2,1,2,31,2,No,40-49,0,High,Excellent
20,Male,Married,IT,Manager,3,"? 16,286.00",35,21,5,6,1,2,2,27,Yes,1,54,17,3,3,3,36,3,No,20-29,0,Low,Poor
54,Male,Single,Sales,Manager,5,"? 9,599.00",79,8,14,7,2,5,1,18,Yes,8,59,18,1,1,3,32,3,No,50-59,0,Very High,Average
25,Female,Married,Marketing,Analyst,1,"? 11,646.00",91,26,1,3,1,2,4,5,No,8,57,2,1,1,4,18,1,No,20-29,0,Low,Poor
56,Male,Divorced,IT,Manager,1,"? 16,222.00",48,10,9,6,3,5,3,25,No,7,52,9,1,2,1,26,4,No,50-59,0,Very High,Good
24,Female,Single,Sales,Executive,1,"? 7,304.00",75,12,2,8,3,3,2,39,Yes,1,39,14,3,2,1,24,2,No,20-29,0,Medium,Good
52,Female,Divorced,Finance,Manager,1,"? 8,432.00",50,18,2,0,3,2,4,18,Yes,8,45,12,1,2,1,18,1,No,50-59,0,Low,Good
33,Female,Single,Finance,Executive,1,"? 5,850.00",94,23,10,2,1,5,4,80,Yes,9,35,10,1,1,3,39,2,No,30-39,0,Very High,Poor
31,Female,Married,Sales,Analyst,3,"? 14,529.00",88,9,10,4,1,3,3,92,No,1,43,8,2,4,1,2,3,No,30-39,0,Medium,Poor
39,Female,Single,Marketing,Assistant,5,"? 17,630.00",55,23,4,6,2,2,1,20,Yes,1,45,18,3,2,2,25,3,No,30-39,0,Low,Average
43,Female,Single,Sales,Analyst,5,"? 4,721.00",48,25,2,4,1,2,4,4,Yes,1,45,1,1,3,4,13,4,No,40-49,0,Low,Poor
53,Female,Divorced,HR,Analyst,4,"? 17,300.00",39,4,13,0,4,1,1,16,No,4,57,3,1,1,4,16,1,No,50-59,0,Very Low,Excellent
44,Male,Divorced,Sales,Manager,1,"? 4,429.00",71,5,10,0,4,4,1,37,No,5,56,18,3,3,3,12,1,Yes,40-49,1,High,Excellent
48,Male,Divorced,Sales,Analyst,2,"? 3,648.00",79,23,6,0,2,4,4,61,No,8,32,17,3,3,3,30,1,No,40-49,0,High,Average
58,Female,Married,Finance,Analyst,4,"? 3,355.00",90,16,13,7,2,3,3,39,No,8,33,0,3,1,2,46,4,Yes,50-59,1,Medium,Average
50,Female,Divorced,Marketing,Executive,4,"? 5,823.00",36,1,5,6,1,5,4,6,Yes,6,44,18,1,2,3,23,2,No,50-59,0,Very High,Poor
42,Female,Single,Sales,Assistant,3,"? 11,157.00",74,18,10,2,1,4,1,26,No,7,57,15,2,1,4,26,1,No,40-49,0,High,Poor
57,Female,Married,IT,Manager,4,"? 18,581.00",68,18,10,3,2,5,1,30,No,1,34,11,2,2,3,2,2,No,50-59,0,Very High,Average
39,Female,Divorced,Finance,Assistant,2,"? 10,543.00",36,26,3,7,1,5,3,97,Yes,8,44,7,3,1,3,4,4,No,30-39,0,Very High,Poor
42,Female,Single,Finance,Assistant,5,"? 15,126.00",75,25,13,6,2,4,2,61,Yes,6,39,5,1,2,4,42,3,Yes,40-49,1,High,Average
35,Male,Single,Sales,Assistant,4,"? 8,269.00",80,19,2,6,3,4,3,25,No,1,47,10,1,4,3,8,2,No,30-39,0,High,Good
27,Male,Married,IT,Manager,3,"? 6,934.00",59,9,6,5,3,5,3,69,Yes,5,48,18,4,1,2,28,2,No,20-29,0,Very High,Good
40,Female,Single,Sales,Analyst,1,"? 10,085.00",86,1,14,8,2,5,1,30,No,9,49,5,2,4,1,9,4,No,40-49,0,Very High,Average
20,Female,Divorced,IT,Assistant,2,"? 17,032.00",83,27,2,5,3,2,3,11,Yes,1,48,16,3,4,3,47,3,No,20-29,0,Low,Good
27,Female,Single,Finance,Manager,1,"? 19,650.00",78,3,11,0,1,2,1,14,Yes,3,44,11,3,2,1,35,3,No,20-29,0,Low,Poor
48,Male,Divorced,IT,Analyst,4,"? 10,317.00",24,26,4,4,4,5,4,57,No,6,41,19,3,2,2,7,3,No,40-49,0,Very High,Excellent
51,Female,Divorced,Sales,Assistant,5,"? 3,381.00",81,2,5,7,2,4,2,0,No,2,52,7,1,2,1,44,3,No,50-59,0,High,Average
57,Male,Married,HR,Executive,3,"? 4,635.00",25,2,13,5,2,2,4,61,Yes,5,52,5,1,3,4,36,1,No,50-59,0,Low,Average
24,Male,Single,HR,Manager,2,"? 15,793.00",42,17,11,4,3,5,1,58,No,9,52,15,3,4,3,37,3,No,20-29,0,Very High,Good
41,Male,Married,IT,Assistant,5,"? 13,476.00",19,6,8,8,2,5,3,89,Yes,5,54,19,4,1,2,43,2,No,40-49,0,Very High,Average
53,Female,Married,Sales,Manager,2,"? 14,850.00",26,5,12,6,3,3,3,36,Yes,3,34,1,1,1,1,34,4,Yes,50-59,1,Medium,Good
20,Female,Married,Marketing,Executive,3,"? 10,417.00",58,28,1,6,2,3,4,5,Yes,5,40,0,2,2,3,16,2,No,20-29,0,Medium,Average
45,Male,Divorced,HR,Manager,3,"? 5,637.00",43,21,7,0,1,5,3,23,No,6,33,8,2,1,4,24,3,No,40-49,0,Very High,Poor
29,Male,Divorced,Finance,Analyst,4,"? 18,125.00",92,11,14,1,3,5,2,46,No,9,51,16,3,3,2,20,2,No,20-29,0,Very High,Good
49,Male,Divorced,Sales,Assistant,2,"? 8,570.00",50,9,6,9,4,5,4,63,No,6,38,16,1,4,2,7,2,No,40-49,0,Very High,Excellent
37,Male,Divorced,Sales,Manager,4,"? 9,050.00",49,22,3,4,1,2,2,35,Yes,2,44,12,3,1,3,6,1,No,30-39,0,Low,Poor
36,Female,Single,HR,Manager,2,"? 19,404.00",22,25,10,2,2,1,1,82,No,5,51,4,4,1,1,46,1,No,30-39,0,Very Low,Average
45,Male,Single,Marketing,Assistant,2,"? 15,592.00",30,4,10,7,3,2,3,55,No,9,43,15,1,2,3,1,2,Yes,40-49,1,Low,Good
27,Female,Divorced,Finance,Executive,1,"? 15,891.00",57,7,10,3,1,5,2,81,No,1,44,13,2,2,3,27,3,No,20-29,0,Very High,Poor
59,Male,Divorced,Marketing,Executive,4,"? 18,142.00",83,13,1,6,2,2,4,79,Yes,8,35,19,1,2,2,34,4,Yes,50-59,1,Low,Average
31,Female,Single,Finance,Assistant,2,"? 4,009.00",30,16,2,4,3,1,1,16,No,5,43,15,2,3,1,46,3,Yes,30-39,1,Very Low,Good
46,Male,Married,HR,Assistant,2,"? 15,732.00",70,27,1,5,1,1,1,10,No,7,50,18,2,4,4,27,4,No,40-49,0,Very Low,Poor
27,Female,Married,Sales,Analyst,3,"? 10,779.00",55,20,3,6,3,1,3,3,No,4,52,17,2,1,1,16,4,No,20-29,0,Very Low,Good
44,Female,Divorced,Finance,Manager,1,"? 17,601.00",91,17,1,7,2,5,3,79,Yes,4,58,4,4,4,1,44,1,No,40-49,0,Very High,Average
23,Female,Married,Sales,Manager,3,"? 10,140.00",22,20,10,2,1,4,2,8,No,8,42,12,2,1,4,39,2,No,20-29,0,High,Poor
52,Male,Divorced,IT,Executive,4,"? 10,824.00",68,2,5,2,2,4,3,86,No,9,32,19,4,2,2,14,3,Yes,50-59,1,High,Average
20,Female,Divorced,IT,Analyst,4,"? 17,968.00",19,5,10,1,1,4,4,73,No,1,35,4,1,3,3,17,3,No,20-29,0,High,Poor
38,Male,Divorced,HR,Manager,2,"? 15,611.00",23,27,6,5,2,3,2,89,No,6,35,12,3,3,1,22,3,No,30-39,0,Medium,Average
50,Female,Single,HR,Analyst,5,"? 8,385.00",80,18,1,1,2,4,2,99,Yes,2,35,7,1,3,4,5,2,No,50-59,0,High,Average
35,Female,Married,HR,Assistant,3,"? 19,244.00",85,13,14,0,3,5,4,38,No,3,34,4,3,1,4,25,4,No,30-39,0,Very High,Good
33,Male,Single,IT,Manager,4,"? 17,424.00",44,18,1,0,3,5,4,66,No,9,45,15,2,2,3,49,1,No,30-39,0,Very High,Good
24,Female,Married,Finance,Assistant,2,"? 18,017.00",95,28,12,8,1,3,2,83,No,7,35,8,2,1,4,19,3,No,20-29,0,Medium,Poor
45,Female,Single,Marketing,Executive,2,"? 9,508.00",79,11,4,0,1,5,1,80,Yes,3,46,12,2,2,3,42,4,No,40-49,0,Very High,Poor
47,Male,Single,HR,Executive,3,"? 15,159.00",44,14,4,6,2,5,2,46,No,5,30,14,4,3,1,6,2,No,40-49,0,Very High,Average
21,Female,Divorced,Marketing,Assistant,2,"? 14,933.00",61,12,8,4,3,3,2,27,Yes,6,44,8,2,2,4,6,2,No,20-29,0,Medium,Good
25,Female,Divorced,Marketing,Executive,1,"? 15,105.00",45,4,10,5,2,3,4,0,No,6,59,12,4,3,4,25,2,No,20-29,0,Medium,Average
28,Female,Single,IT,Assistant,5,"? 14,988.00",74,7,7,9,2,3,2,35,No,9,36,18,4,4,4,21,2,No,20-29,0,Medium,Average
52,Female,Married,Finance,Assistant,3,"? 13,754.00",89,13,7,8,1,5,1,88,Yes,1,32,3,1,1,1,37,4,No,50-59,0,Very High,Poor
44,Male,Married,IT,Assistant,3,"? 10,536.00",94,19,9,2,4,3,4,96,No,2,53,1,1,2,3,34,1,No,40-49,0,Medium,Excellent
32,Female,Divorced,HR,Executive,3,"? 5,217.00",23,11,8,5,2,1,3,49,Yes,7,48,1,2,2,3,5,2,No,30-39,0,Very Low,Average
28,Female,Divorced,IT,Executive,2,"? 19,530.00",90,28,12,6,2,2,2,84,No,4,32,17,4,1,3,20,1,No,20-29,0,Low,Average
32,Female,Married,IT,Executive,2,"? 6,754.00",68,7,13,1,3,3,1,93,No,6,54,17,4,2,4,22,4,No,30-39,0,Medium,Good
50,Female,Married,IT,Assistant,3,"? 11,271.00",75,27,11,5,4,3,3,76,No,9,55,0,1,1,3,46,1,No,50-59,0,Medium,Excellent
30,Female,Married,HR,Analyst,3,"? 9,595.00",78,25,11,5,4,3,1,38,Yes,9,50,19,3,2,3,6,2,No,30-39,0,Medium,Excellent
23,Female,Divorced,HR,Executive,1,"? 16,866.00",94,15,12,4,2,3,2,49,No,4,48,5,3,1,4,8,2,Yes,20-29,1,Medium,Average
53,Female,Married,IT,Analyst,4,"? 9,052.00",20,19,12,6,2,2,4,22,No,7,34,17,3,4,4,29,1,Yes,50-59,1,Low,Average
57,Female,Divorced,IT,Executive,1,"? 7,390.00",59,20,12,8,4,5,4,52,No,3,52,6,1,4,3,24,4,No,50-59,0,Very High,Excellent
23,Male,Single,Marketing,Manager,3,"? 12,345.00",79,17,3,6,2,4,1,5,No,3,53,14,1,4,1,23,3,No,20-29,0,High,Average
57,Male,Single,Finance,Manager,2,"? 9,012.00",91,23,4,1,4,1,1,82,No,4,55,0,4,2,4,1,1,No,50-59,0,Very Low,Excellent
38,Male,Single,Marketing,Manager,2,"? 8,883.00",51,1,8,3,1,5,4,9,Yes,5,57,16,1,1,4,20,4,No,30-39,0,Very High,Poor
25,Male,Married,Finance,Analyst,3,"? 11,804.00",87,29,14,0,3,3,3,15,Yes,9,48,4,1,3,1,11,2,No,20-29,0,Medium,Good
53,Female,Divorced,Finance,Executive,4,"? 13,002.00",31,12,5,1,1,5,4,76,No,2,30,1,3,3,2,14,4,No,50-59,0,Very High,Poor
37,Female,Married,IT,Assistant,5,"? 7,651.00",39,19,13,8,1,1,3,21,No,1,50,7,3,1,3,39,4,No,30-39,0,Very Low,Poor
32,Male,Divorced,Marketing,Analyst,5,"? 5,956.00",64,25,5,6,3,5,1,65,Yes,1,57,13,2,4,3,29,3,No,30-39,0,Very High,Good
42,Male,Married,Finance,Executive,1,"? 8,781.00",85,28,8,7,1,5,4,41,No,1,55,2,2,3,4,12,4,No,40-49,0,Very High,Poor
38,Male,Single,Finance,Manager,4,"? 6,206.00",45,5,8,7,2,3,4,89,No,9,37,18,3,2,3,24,3,Yes,30-39,1,Medium,Average
30,Female,Divorced,HR,Analyst,5,"? 19,257.00",46,10,13,1,1,2,2,4,No,7,31,9,2,3,2,8,3,Yes,30-39,1,Low,Poor
20,Female,Married,Finance,Executive,4,"? 7,597.00",62,26,6,4,1,4,1,93,Yes,2,35,10,2,3,3,35,1,No,20-29,0,High,Poor
43,Male,Divorced,IT,Assistant,2,"? 12,165.00",97,11,14,0,2,5,1,36,Yes,6,38,16,3,3,2,33,2,Yes,40-49,1,Very High,Average
26,Male,Divorced,Sales,Analyst,2,"? 3,659.00",31,16,9,8,2,2,4,85,Yes,6,54,0,4,3,1,41,4,No,20-29,0,Low,Average
44,Male,Married,HR,Assistant,4,"? 10,805.00",75,18,4,4,1,4,3,50,No,4,42,10,1,2,1,36,4,No,40-49,0,High,Poor
40,Male,Married,Sales,Analyst,3,"? 3,760.00",71,9,10,0,1,1,4,81,No,1,36,14,1,1,4,43,1,No,40-49,0,Very Low,Poor
34,Male,Divorced,IT,Manager,5,"? 11,523.00",71,22,1,6,2,1,3,92,No,5,30,16,3,2,3,41,2,No,30-39,0,Very Low,Average
20,Female,Divorced,Sales,Manager,5,"? 3,958.00",84,9,10,8,3,5,4,18,No,8,30,9,3,1,4,2,3,No,20-29,0,Very High,Good
31,Male,Single,Finance,Manager,2,"? 12,950.00",47,28,2,0,2,4,3,3,No,1,31,11,2,4,1,11,1,No,30-39,0,High,Average
26,Female,Divorced,Sales,Assistant,1,"? 8,840.00",33,27,1,0,3,1,3,71,No,1,44,3,4,4,2,47,1,No,20-29,0,Very Low,Good
34,Male,Single,Marketing,Manager,5,"? 7,408.00",29,14,4,0,2,3,3,26,No,2,54,7,3,3,3,46,2,No,30-39,0,Medium,Average
40,Male,Single,IT,Assistant,2,"? 4,855.00",49,20,9,6,2,2,2,54,No,7,31,0,4,3,2,40,4,No,40-49,0,Low,Average
38,Female,Single,Marketing,Assistant,2,"? 19,738.00",63,6,11,9,3,5,2,92,Yes,8,36,12,2,1,3,19,4,Yes,30-39,1,Very High,Good
48,Male,Divorced,Sales,Assistant,4,"? 8,621.00",50,12,6,2,3,1,4,96,Yes,7,48,1,3,1,4,37,4,No,40-49,0,Very Low,Good
44,Female,Single,Marketing,Manager,4,"? 5,272.00",68,23,13,8,3,2,4,6,Yes,4,43,10,4,1,3,10,3,No,40-49,0,Low,Good
52,Female,Divorced,HR,Executive,4,"? 17,642.00",50,11,14,8,1,3,1,60,No,1,55,15,4,3,1,10,3,No,50-59,0,Medium,Poor
51,Male,Divorced,Sales,Assistant,1,"? 7,890.00",67,22,14,6,3,5,3,98,No,9,36,9,2,4,4,41,2,Yes,50-59,1,Very High,Good
54,Male,Married,Marketing,Executive,5,"? 6,162.00",74,4,6,2,2,5,4,67,No,9,54,7,2,4,4,31,1,No,50-59,0,Very High,Average
57,Female,Divorced,Finance,Assistant,1,"? 9,517.00",88,24,6,9,2,1,3,25,Yes,6,39,4,2,2,2,38,3,No,50-59,0,Very Low,Average
45,Female,Divorced,Sales,Manager,1,"? 11,395.00",58,6,1,7,4,5,1,58,No,1,39,12,3,2,3,39,3,No,40-49,0,Very High,Excellent
30,Male,Single,HR,Manager,4,"? 3,608.00",47,18,1,5,2,2,3,76,No,8,39,8,4,2,2,8,4,No,30-39,0,Low,Average
54,Female,Divorced,Finance,Manager,2,"? 11,076.00",58,29,3,3,4,4,1,74,Yes,5,35,17,2,2,1,30,4,No,50-59,0,High,Excellent
27,Male,Divorced,Sales,Analyst,3,"? 4,140.00",69,28,5,7,1,2,4,38,No,7,57,18,4,3,4,46,4,No,20-29,0,Low,Poor
33,Female,Married,Finance,Manager,2,"? 15,353.00",88,6,2,2,3,3,2,33,No,9,59,2,4,2,3,46,1,No,30-39,0,Medium,Good
29,Male,Married,Sales,Executive,2,"? 7,874.00",58,1,11,0,3,5,2,24,No,5,45,3,4,1,3,19,3,No,20-29,0,Very High,Good
21,Female,Single,Sales,Assistant,2,"? 7,996.00",65,25,12,3,4,3,4,84,No,6,32,14,4,4,3,5,3,No,20-29,0,Medium,Excellent
28,Female,Single,IT,Executive,2,"? 16,697.00",65,10,1,8,1,3,2,35,No,5,49,5,1,4,4,22,2,No,20-29,0,Medium,Poor
22,Male,Married,Marketing,Analyst,1,"? 11,173.00",21,12,9,6,4,5,4,65,No,2,56,8,4,4,1,19,4,No,20-29,0,Very High,Excellent
40,Female,Married,Sales,Executive,4,"? 9,235.00",99,7,11,0,3,4,4,88,No,1,37,19,3,1,3,30,4,No,40-49,0,High,Good
45,Female,Divorced,HR,Assistant,4,"? 8,196.00",15,24,1,0,2,2,4,95,No,7,49,13,3,4,2,35,2,Yes,40-49,1,Low,Average
27,Female,Single,Marketing,Assistant,2,"? 10,917.00",27,28,13,0,3,3,4,64,Yes,3,38,0,4,1,4,6,4,No,20-29,0,Medium,Good
21,Female,Single,IT,Manager,3,"? 18,611.00",87,11,13,5,1,2,2,96,No,8,52,3,2,1,1,18,4,No,20-29,0,Low,Poor
25,Female,Divorced,Marketing,Analyst,5,"? 3,738.00",62,20,14,9,1,3,1,5,Yes,3,39,8,3,2,1,36,3,No,20-29,0,Medium,Poor
47,Female,Divorced,Marketing,Analyst,2,"? 17,183.00",98,24,11,9,4,5,4,12,No,8,57,18,2,1,4,34,1,Yes,40-49,1,Very High,Excellent
48,Female,Single,Sales,Executive,2,"? 13,892.00",61,28,11,8,3,5,3,16,No,1,47,18,3,2,3,33,2,No,40-49,0,Very High,Good
45,Male,Married,HR,Manager,3,"? 6,723.00",61,1,14,2,1,5,4,79,No,5,50,7,4,2,1,38,2,No,40-49,0,Very High,Poor
44,Female,Married,Sales,Manager,1,"? 3,657.00",24,27,11,2,3,5,1,37,No,2,54,1,4,3,2,5,2,No,40-49,0,Very High,Good
31,Female,Divorced,HR,Manager,2,"? 12,301.00",40,16,4,6,3,5,4,85,Yes,5,45,11,1,3,3,4,1,No,30-39,0,Very High,Good
24,Male,Single,HR,Assistant,3,"? 5,164.00",64,4,9,5,4,2,4,42,No,4,31,0,1,1,1,20,2,No,20-29,0,Low,Excellent
53,Female,Divorced,Finance,Analyst,1,"? 11,338.00",61,6,10,8,2,3,3,40,No,6,53,8,2,1,3,12,1,No,50-59,0,Medium,Average
56,Female,Married,Sales,Executive,1,"? 15,247.00",58,10,2,2,3,1,1,70,Yes,5,55,5,4,1,1,14,2,Yes,50-59,1,Very Low,Good
34,Male,Married,IT,Executive,2,"? 9,802.00",15,7,10,6,3,4,2,1,No,2,48,18,3,4,2,45,3,No,30-39,0,High,Good
55,Female,Divorced,Marketing,Executive,1,"? 7,631.00",77,12,3,6,2,1,2,0,No,2,59,0,2,1,1,29,1,No,50-59,0,Very Low,Average
34,Female,Married,Finance,Manager,2,"? 6,229.00",31,19,4,8,4,3,2,18,Yes,6,46,3,3,2,2,6,3,No,30-39,0,Medium,Excellent
42,Male,Single,IT,Analyst,2,"? 8,229.00",31,10,12,5,2,2,4,15,No,3,58,8,1,2,4,42,4,Yes,40-49,1,Low,Average
25,Male,Divorced,Sales,Analyst,4,"? 14,830.00",53,26,2,8,3,3,2,33,No,6,33,2,1,1,3,17,4,No,20-29,0,Medium,Good
40,Female,Divorced,HR,Assistant,5,"? 18,496.00",57,2,2,5,4,4,1,92,No,1,38,16,3,1,4,16,4,Yes,40-49,1,High,Excellent
42,Female,Divorced,Sales,Assistant,5,"? 8,196.00",90,9,12,1,2,3,2,71,Yes,4,48,10,4,4,1,31,3,No,40-49,0,Medium,Average
35,Male,Married,Sales,Assistant,4,"? 3,921.00",55,1,6,5,4,5,3,89,No,8,31,7,1,4,1,21,2,No,30-39,0,Very High,Excellent
34,Female,Single,Finance,Executive,2,"? 10,849.00",29,10,11,4,1,1,4,10,No,4,47,13,1,2,3,44,1,No,30-39,0,Very Low,Poor
44,Male,Divorced,IT,Executive,3,"? 5,978.00",15,1,11,5,4,4,3,73,Yes,9,31,5,2,3,4,22,4,No,40-49,0,High,Excellent
55,Male,Divorced,Finance,Analyst,1,"? 12,279.00",72,26,10,8,3,4,2,67,No,3,47,12,4,2,2,13,1,No,50-59,0,High,Good
30,Male,Married,IT,Assistant,4,"? 8,777.00",68,2,5,5,1,1,3,50,Yes,9,56,12,2,4,3,27,2,No,30-39,0,Very Low,Poor
34,Female,Single,Finance,Executive,4,"? 5,096.00",89,5,11,4,3,2,4,97,No,3,32,11,4,3,3,7,2,No,30-39,0,Low,Good
23,Male,Divorced,Marketing,Assistant,4,"? 8,572.00",19,17,5,4,4,1,1,48,No,7,49,6,3,1,1,24,1,No,20-29,0,Very Low,Excellent
40,Male,Married,HR,Assistant,4,"? 15,685.00",76,13,9,2,2,1,1,22,No,6,44,10,1,4,3,20,2,No,40-49,0,Very Low,Average
32,Male,Divorced,HR,Analyst,5,"? 8,422.00",96,6,7,4,4,1,1,1,No,8,49,11,3,4,4,28,1,Yes,30-39,1,Very Low,Excellent
41,Female,Married,HR,Analyst,2,"? 7,176.00",96,24,11,4,4,2,1,96,No,1,58,13,2,2,4,41,4,No,40-49,0,Low,Excellent
38,Female,Single,Marketing,Executive,4,"? 13,423.00",85,10,13,9,2,4,4,31,Yes,9,54,11,1,4,3,10,3,No,30-39,0,High,Average
53,Female,Married,Marketing,Analyst,4,"? 9,610.00",60,2,9,2,4,3,1,53,Yes,7,44,6,2,3,4,17,4,Yes,50-59,1,Medium,Excellent
33,Male,Divorced,HR,Assistant,4,"? 10,238.00",79,5,1,6,2,1,4,19,Yes,9,43,8,3,4,1,18,2,Yes,30-39,1,Very Low,Average
23,Female,Divorced,HR,Analyst,3,"? 4,981.00",42,19,2,7,3,2,2,76,No,1,30,19,4,4,4,22,4,Yes,20-29,1,Low,Good
46,Female,Married,IT,Assistant,3,"? 19,098.00",98,2,5,6,1,3,4,66,No,6,34,15,2,2,3,38,4,Yes,40-49,1,Medium,Poor
48,Male,Single,IT,Assistant,1,"? 13,596.00",55,22,10,1,3,3,4,92,No,4,32,2,2,4,3,17,3,No,40-49,0,Medium,Good
47,Male,Single,Sales,Executive,2,"? 14,712.00",37,1,14,6,1,4,2,17,No,6,54,1,2,3,1,2,3,No,40-49,0,High,Poor
54,Female,Divorced,Finance,Executive,4,"? 19,096.00",46,28,7,0,2,5,3,69,Yes,3,54,3,4,1,2,23,4,Yes,50-59,1,Very High,Average
27,Female,Divorced,IT,Executive,1,"? 6,217.00",72,8,8,2,1,3,1,13,Yes,7,43,1,3,1,4,32,4,No,20-29,0,Medium,Poor
35,Male,Married,IT,Assistant,1,"? 13,294.00",53,15,7,9,3,1,4,67,Yes,9,41,13,2,1,1,13,4,No,30-39,0,Very Low,Good
55,Female,Married,IT,Analyst,2,"? 8,816.00",96,6,9,3,4,3,2,89,Yes,3,58,10,1,2,4,2,1,No,50-59,0,Medium,Excellent
49,Male,Married,IT,Executive,3,"? 11,338.00",47,4,11,5,4,5,3,75,No,9,35,14,3,3,2,43,1,No,40-49,0,Very High,Excellent
37,Male,Single,Marketing,Executive,2,"? 7,681.00",72,12,3,8,3,5,4,60,Yes,3,58,2,1,3,3,43,1,No,30-39,0,Very High,Good
21,Female,Single,Sales,Analyst,1,"? 18,827.00",46,16,11,8,2,4,2,37,No,7,49,11,2,3,1,48,2,No,20-29,0,High,Average
32,Female,Divorced,IT,Analyst,2,"? 16,407.00",64,21,5,5,3,2,1,57,Yes,9,47,12,4,1,1,1,4,No,30-39,0,Low,Good
23,Female,Divorced,Finance,Executive,3,"? 10,658.00",65,2,12,8,4,4,1,91,No,1,38,1,1,4,4,22,3,No,20-29,0,High,Excellent
45,Female,Divorced,IT,Assistant,1,"? 9,052.00",91,8,6,5,1,5,3,40,Yes,2,45,17,2,4,4,38,4,No,40-49,0,Very High,Poor
44,Male,Married,Marketing,Assistant,2,"? 3,853.00",33,22,14,6,1,2,2,5,Yes,8,32,9,2,1,4,6,3,No,40-49,0,Low,Poor
49,Female,Single,HR,Executive,4,"? 3,247.00",17,6,10,5,2,4,3,3,Yes,7,42,16,1,4,2,6,3,No,40-49,0,High,Average
30,Female,Divorced,HR,Analyst,4,"? 16,836.00",31,3,7,2,2,1,3,71,No,7,40,7,1,1,1,37,4,No,30-39,0,Very Low,Average
26,Female,Divorced,Sales,Assistant,2,"? 18,429.00",57,1,12,0,1,3,1,43,Yes,7,47,3,1,2,4,10,4,No,20-29,0,Medium,Poor
50,Male,Divorced,HR,Analyst,2,"? 7,537.00",43,8,7,3,4,1,1,94,Yes,9,54,15,1,3,1,21,4,No,50-59,0,Very Low,Excellent
29,Female,Divorced,IT,Manager,3,"? 13,495.00",58,12,4,0,1,1,4,95,No,8,39,12,3,3,4,8,2,No,20-29,0,Very Low,Poor
58,Female,Divorced,Marketing,Analyst,1,"? 12,601.00",66,7,1,9,3,3,3,3,Yes,7,40,5,1,3,1,43,2,No,50-59,0,Medium,Good
32,Male,Divorced,Sales,Analyst,2,"? 14,963.00",42,28,8,0,1,3,1,27,No,1,59,17,3,2,3,10,2,No,30-39,0,Medium,Poor
50,Male,Single,IT,Manager,1,"? 5,463.00",98,17,10,4,3,5,4,6,No,4,58,8,3,2,3,1,1,No,50-59,0,Very High,Good
26,Male,Divorced,HR,Assistant,4,"? 17,654.00",48,28,1,7,3,3,1,8,No,5,37,11,3,2,4,49,1,No,20-29,0,Medium,Good
